Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,Gears,Ground_Clearance,Odometer,Speedometer,Seating_Capacity,Transmission,ABS_(Anti-lock_Braking_System),EBD_(Electronic_Brake-force_Distribution),Number_of_Airbags
Land Rover Rover,Range,5.0L V8 Autobiography Petrol,"Rs. 2,60,37,526",4999 cc,8,4,4WD,BS IV,105 litres,Petrol,1877 mm,4999 mm,2034 mm,SUV,5,8,295.5 mm,,Yes,7,Automatic,Yes,Yes,10
Land Rover Rover,Range,5.0L V8 Svautobiography Dynamic Petrol,"Rs. 3,25,22,000",4999 cc,8,2,4WD,BS IV,105 litres,Petrol,1827 mm,4999 mm,2220 mm,SUV,5,8,295.5 mm,Digital,Analog,5,Automatic,Yes,Yes,8
Land Rover Rover,Range,3.0L V6 Vogue Lwb Petrol,"Rs. 1,95,27,130",2995 cc,6,4,4WD,BS IV,85 litres,Petrol,1840 mm,5199 mm,2220 mm,SUV,5,8,295.5 mm,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover Rover,Range,5.0L V8 Svautobiography Lwb Petrol,"Rs. 4,04,99,548",4999 cc,8,4,4WD,BS IV,65 litres,Petrol,1835 mm,4999 mm,2220 mm,SUV,4,,295 mm,Yes,Yes,5,Automatic,Yes,Yes,8
Land Rover Rover,Range,3.0L Tdv6 Vogue Diesel,"Rs. 1,81,85,267",2993 cc,6,4,4WD,BS IV,,Diesel,1868 mm,5200 mm,2120 mm,SUV,5,8,295.5 mm,Digital,Digital,5,Automatic,Yes,Yes,8
Land Rover Rover,Range,3.0L Tdv6 Vogue Lwb Diesel,"Rs. 1,95,27,130",2993 cc,6,4,4WD,BS IV,,Diesel,1868 mm,5200 mm,2073 mm,SUV,5,8,295.5 mm,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover Rover,Range,4.4L Sdv8 Autobiography Lwb Diesel,"Rs. 2,51,74,051",4367 cc,8,2,4WD,BS IV,,Diesel,1868 mm,5200 mm,2073 mm,SUV,5,8,295.5 mm,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover Rover,Range,4.4L Sdv8 Svautobiography Lwb Diesel,"Rs. 3,92,94,685",4367 cc,8,4,4WD,BS IV,,Diesel,1868 mm,5200 mm,2073 mm,SUV,5,8,295 mm,Yes,Yes,4,Automatic,,,8
Land Rover Rover,Range,4.4L Sdv8 Vogue Se Lwb Diesel,"Rs. 2,36,75,691",4367 cc,8,2,4WD,BS IV,,Diesel,1868 mm,5200 mm,2073 mm,SUV,5,8,295.5 mm,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover Rover,Range,3.0L V6 Vogue Se Lwb Petrol,"Rs. 2,13,98,758",2995 cc,6,4,4WD,BS IV,85 litres,Petrol,1840 mm,5199 mm,2220 mm,SUV,5,8,295.5 mm,Digital,Analog,7,Automatic,Yes,Yes,8
Maserati,Grancabrio,Standard,"Rs. 1,98,65,675",4691 cc,8,4,RWD (Rear Wheel Drive),BS IV,75 litres,Petrol,1353 mm,4881 mm,2056 mm,Convertible,2,6,128 mm,Digital,Analog,4,Automatic,Yes,Yes,4
Mercedes-Benz,Mercedes-Benz Amg-Gt,S,"Rs. 2,15,83,466",3982 cc,8,4,AWD (All Wheel Drive),BS IV,75 litres,Petrol,1288 mm,4546 mm,1939 mm,Coupe,2,7,,Digital,Analog,2,Automatic,Yes,Yes,8
Mercedes-Benz,Mercedes-Benz Amg-Gt,R,"Rs. 2,32,64,134",3982 cc,8,4,AWD (All Wheel Drive),BS IV,75 litres,Petrol,1284 mm,4551 mm,2007 mm,Coupe,2,7,,Digital,Analog,2,Automatic,Yes,Yes,8
Mercedes-Benz,Mercedes-Benz Amg-Gt,Roadster,"Rs. 2,27,33,626",3982 cc,8,4,AWD (All Wheel Drive),BS IV,75 litres,Petrol,1259 mm,4544 mm,1939 mm,Coupe,2,7,,Digital,Analog,2,Automatic,Yes,Yes,8
Lamborghini,Huracan,Lp 610-4,"Rs. 3,71,33,704",5204 cc,10,4,AWD (All Wheel Drive),BS IV,90 litres,Petrol,1165 mm,4459 mm,1924 mm,Coupe,2,7,135 mm,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Lp 580-2,"Rs. 3,24,52,486",5204 cc,10,4,RWD (Rear Wheel Drive),BS IV,90 litres,Petrol,1165 mm,4459 mm,1924 mm,Coupe,2,7,135 mm,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Avio,"Rs. 3,51,50,732",5204 cc,10,4,AWD (All Wheel Drive),BS IV,90 litres,Petrol,1165 mm,4459 mm,1924 mm,Coupe,2,7,135 mm,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Performante,"Rs. 3,76,14,126",5204 cc,10,4,AWD (All Wheel Drive),BS IV,90 litres,Petrol,1165 mm,4459 mm,1924 mm,Coupe,2,7,135 mm,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Lp 580-2 Spyder,"Rs. 3,55,35,000",5204 cc,10,4,RWD (Rear Wheel Drive),BS IV,90 litres,Petrol,1165 mm,4459 mm,1924 mm,Coupe,2,7,135 mm,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Lp 610-4 Spyder,"Rs. 4,07,42,932",5204 cc,10,4,AWD (All Wheel Drive),BS IV,90 litres,Petrol,1165 mm,4459 mm,1924 mm,Coupe,2,7,135 mm,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Evo,"Rs. 3,73,00,000",5204 cc,10,4,AWD (All Wheel Drive),BS IV,90 litres,Petrol,1165 mm,4459 mm,1924 mm,Coupe,2,7,135 mm,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Evo Spyder,"Rs. 4,10,00,000",5204 cc,10,4,AWD (All Wheel Drive),BS IV,,Petrol,1165 mm,4459 mm,1924 mm,Convertible,2,7,,Digital,Digital,2,Automatic,Yes,Yes,4
Lamborghini,Huracan,Evo Rwd,"Rs. 3,22,00,000",5204 cc,10,4,RWD (Rear Wheel Drive),BS 6,90 litres,Petrol,1165 mm,4520 mm,1933 mm,Coupe,2,7,,Digital,Digital,2,Automatic,Yes,Yes,4
Ferrari,488 Gtb,Std,"Rs. 3,67,61,413",3902 cc,8,4,AWD (All Wheel Drive),BS IV,78 litres,Petrol,1213 mm,4568 mm,1952 mm,Coupe,2,7,,Digital,Digital,2,Automatic,Yes,Yes,4
Ferrari,488 Gtb,Spider,"Rs. 3,93,19,552",3902 cc,8,4,AWD (All Wheel Drive),BS IV,78 litres,Petrol,1213 mm,4568 mm,1952 mm,Coupe,2,7,,Digital,Digital,2,Automatic,Yes,Yes,4
Ferrari,Gtc4 Lusso,V8 T,"Rs. 4,20,00,000",3900 cc,8,4,RWD (Rear Wheel Drive),BS IV,91 litres,Petrol,1383 mm,4922 mm,1980 mm,Coupe,2,7,,Digital,Digital,4,Automatic,Yes,Yes,4
Ferrari,Gtc4 Lusso,V12,"Rs. 5,20,00,000",6262 cc,8,4,AWD (All Wheel Drive),BS IV,91 litres,Petrol,1383 mm,4922 mm,1980 mm,Coupe,2,7,,Digital,Digital,4,Automatic,Yes,Yes,4
Lamborghini,Aventador,Lp 700-4,"Rs. 4,78,93,943",6498 cc,12,4,4WD,BS IV,90 litres,Petrol,1136 mm,4780 mm,2030 mm,Convertible,2,7,100 mm,,,2,Automatic,,,6
Lamborghini,Aventador,Lp700-4 Roadster,"Rs. 5,32,10,327",6498 cc,12,4,4WD,BS IV,90 litres,Petrol,1136 mm,4780 mm,2030 mm,Convertible,2,7,,,,2,Automatic,,,6
Lamborghini,Aventador,S,"Rs. 4,74,67,700",6498 cc,12,4,4WD,BS IV,90 litres,Petrol,1136 mm,4797 mm,2030 mm,Coupe,2,7,100 mm,Analog,Digital,2,Automatic,Yes,Yes,6
Rolls-Royce,Rolls-Royce Dawn,Convertible,"Rs. 5,92,16,193",6598 cc,12,4,RWD (Rear Wheel Drive),BS IV,80 litres,Petrol,1502 mm,5285 mm,1947 mm,Convertible,2,8,208 mm,Digital,Analog,4,Automatic,Yes,Yes,8
Rolls-Royce,Rolls-Royce Drophead Coupe,Phantom,"Rs. 8,37,55,383",6749 cc,12,4,RWD (Rear Wheel Drive),BS IV,100 litres,Petrol,1638 mm,5842 mm,1990 mm,Convertible,2,8,164 mm,Digital,Analog,4,Automatic,Yes,Yes,6
Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,3,2,RWD (Rear Wheel Drive),BS IV,35 litres,Petrol,1640 mm,3370 mm,1410 mm,MPV,5,4,165 mm,Analog,Analog,5,Manual,,,
Maruti Suzuki,Omni,E 8 Str Bs-Iv,"Rs. 2,84,485",796 cc,3,2,RWD (Rear Wheel Drive),BS IV,36 litres,Petrol,1640 mm,3370 mm,1410 mm,MPV,5,4,165 mm,Analog,Analog,8,Manual,,,
Datsun,Go+,Datsun D,"Rs. 4,12,292",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,Yes,Yes,2
Datsun,Go+,Datsun T,"Rs. 5,52,656",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,,,2
Datsun,Go+,Datsun T (O),"Rs. 5,74,448",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,Yes,Yes,2
Datsun,Go+,Datsun A (O),"Rs. 5,55,196",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,Yes,Yes,2
Datsun,Go+,Datsun A,"Rs. 5,00,575",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,,,2
Datsun,Go+,Datsun T Vdc,"Rs. 5,93,361",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,,,2
Datsun,Go+,Datsun T (O) Vdc,"Rs. 6,15,153",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,Yes,Yes,2
Datsun,Go+,Datsun T Cvt,"Rs. 6,58,361",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,,,2
Datsun,Go+,Datsun T (O) Cvt,"Rs. 6,80,153",1198 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,5,180 mm,Digital,Analog,7,Manual,Yes,Yes,2
Fiat,Punto Evo Pure,1.2L Fire Dynamic,"Rs. 4,82,330",1172 cc,4,4,FWD (Front Wheel Drive),BS IV,45 litres,Petrol,1525 mm,3987 mm,1687 mm,Hatchback,5,5,195 mm,Digital,Analog,5,Manual,Yes,Yes,
Fiat,Punto Evo Pure,1.3,"Rs. 5,75,947",1248 cc,4,4,FWD (Front Wheel Drive),BS IV,45 litres,Diesel,1525 mm,3989 mm,1687 mm,Hatchback,5,5,185 mm,Analog,Analog,5,Manual,Yes,Yes,1
Ford,Figo,Ambiente 1.2 Ti-Vct,"Rs. 5,23,000",1194 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1525 mm,3941 mm,1704 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Ford,Figo,Ambiente 1.5 Tdci,"Rs. 6,23,000",1498 cc,4,4,FWD (Front Wheel Drive),BS IV,40 litres,Diesel,1525 mm,3941 mm,1704 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Ford,Figo,Titanium 1.2 Ti-Vct,"Rs. 5,99,900",1196 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1525 mm,3941 mm,1704 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Ford,Figo,Titanium1.5 Tdci,"Rs. 6,99,900",1498 cc,4,4,FWD (Front Wheel Drive),BS IV,40 litres,Diesel,1525 mm,3941 mm,1704 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Ford,Figo,Titanium Blu 1.2 Ti-Vct,"Rs. 6,64,900",1194 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1525 mm,3941 mm,1704 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,6
Ford,Figo,Titanium Blu 1.5 Tdci,"Rs. 7,64,900",1498 cc,4,4,FWD (Front Wheel Drive),BS IV,40 litres,Diesel,1525 mm,3941 mm,1704 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,6
Maruti Suzuki,Baleno,1.3 Delta,"Rs. 7,46,621",1248 cc,4,4,FWD (Front Wheel Drive),BS IV,37 litres,Diesel,1510 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,4,4,FWD (Front Wheel Drive),BS IV,37 litres,Diesel,1500 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki,Baleno,1.3 Sigma,"Rs. 6,68,611",1248 cc,4,4,FWD (Front Wheel Drive),BS IV,37 litres,Diesel,1500 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki,Baleno,1.3 Zeta,"Rs. 8,07,921",1248 cc,4,4,FWD (Front Wheel Drive),BS IV,37 litres,Diesel,1500 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki,Baleno,1.2 Alpha,"Rs. 7,58,212",1197 cc,4,4,FWD (Front Wheel Drive),BS 6,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki,Baleno,1.2 Alpha Cvt,"Rs. 8,90,212",1197 cc,4,4,FWD (Front Wheel Drive),BS 6,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Automatic,Yes,Yes,2
Maruti Suzuki,Baleno,1.2 Delta,"Rs. 6,36,612",1197 cc,4,4,FWD (Front Wheel Drive),BS 6,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki,Baleno,1.2 Delta Cvt,"Rs. 7,68,612",1197 cc,4,4,FWD (Front Wheel Drive),BS 6,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Automatic,Yes,Yes,2
Maruti Suzuki,Baleno,1.2 Sigma,"Rs. 5,58,602",1197 cc,4,4,FWD (Front Wheel Drive),BS 6,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,5,170 mm,Digital,Analog,5,Manual,Yes,Yes,2
